Condition,VH + ζ + SKOV + Her 1,VH + ζ + SKOV + Her 2,VH + ζ + SKOV + Her 3,VL + ζ + SKOV + Her 1,VL + ζ + SKOV + Her 2,VL + ζ + SKOV + Her 3,VH + ζ + SKOV 1,VH + ζ + SKOV 2,VH + ζ + SKOV 3,VL + ζ + SKOV 1,VL + ζ + SKOV 2,VL + ζ + SKOV 3
Seconds,,,,,,,,,,,,
1137,10.66804,12.60165,9.70124,4.0457,7.871437,6.497149,1.167637,1.201165,1.335275,1.3133,1.37596,1.78325
1137.5,10.668,12.6016,9.701198,4.045851,7.871793,6.497434,1.167511,1.201014,1.335023,1.313323,1.375988,1.783308
1138,10.66804,12.60165,9.70124,4.048947,7.870006,6.496005,1.167511,1.201014,1.335023,1.313323,1.375988,1.783308
1138.5,10.66765,12.60119,9.700889,4.048947,7.869825,6.49586,1.167511,1.201014,1.335023,1.313419,1.376103,1.783547
1139,10.66804,12.60165,9.70124,4.049458,7.870006,6.496005,1.167511,1.201014,1.335023,1.313563,1.376276,1.783908
1139.5,10.6688,12.60256,9.701921,4.048947,7.869754,6.495803,1.167693,1.201232,1.335386,1.313617,1.37634,1.784042
1140,10.66897,12.60277,9.702075,4.048719,7.869377,6.495501,1.167693,1.201232,1.335386,1.31379,1.376548,1.784476
1140.5,10.66958,12.60349,9.702619,4.048587,7.869377,6.495501,1.167709,1.201251,1.335419,1.31379,1.376548,1.784476
1141,10.67074,12.60489,9.703667,4.048719,7.869615,6.495692,1.167726,1.201271,1.335451,1.313825,1.37659,1.784563
1141.5,10.67038,12.60445,9.703339,4.048851,7.869825,6.49586,1.167726,1.201271,1.335451,1.313825,1.37659,1.784563
1142,10.67087,12.60504,9.703781,4.048947,7.870087,6.496069,1.167762,1.201314,1.335523,1.31386,1.376632,1.78465
1142.5,10.67136,12.60563,9.70422,4.04948,7.869946,6.495956,1.167762,1.201314,1.335523,1.313917,1.376701,1.784793
1143,10.67141,12.60569,9.704265,4.049458,7.869887,6.495909,1.167762,1.201314,1.335523,1.31407,1.376883,1.785174
1143.5,10.67139,12.60567,9.704252,4.049458,7.869754,6.495803,1.167798,1.201357,1.335595,1.314414,1.377297,1.786035
1144,10.67151,12.60581,9.704361,4.050463,7.869377,6.495502,1.167798,1.201357,1.335595,1.314414,1.377297,1.786035
1144.5,10.67163,12.60595,9.704465,4.050991,7.869946,6.495956,1.167949,1.201539,1.335898,1.314704,1.377644,1.786759
1145,10.67163,12.60595,9.704465,4.050991,7.869615,6.495692,1.167949,1.201539,1.335898,1.314742,1.37769,1.786854
1145.5,10.67142,12.6057,9.704279,4.051937,7.869825,6.49586,1.167949,1.201539,1.335898,1.314856,1.377827,1.787141
1146,10.67137,12.60565,9.704236,4.051367,7.869759,6.495807,1.167949,1.201539,1.335898,1.315102,1.378123,1.787755
1146.5,10.67108,12.60529,9.703968,4.051367,7.869377,6.495502,1.1681,1.20172,1.336201,1.315102,1.378123,1.787755
1147,10.67137,12.60565,9.704236,4.051367,7.869377,6.495502,1.1681,1.20172,1.336201,1.315234,1.378281,1.788084
1147.5,10.67137,12.60565,9.704236,4.050614,7.869946,6.495956,1.1681,1.20172,1.336201,1.315516,1.378619,1.788789
1148,10.67141,12.60569,9.704265,4.050463,7.869684,6.495748,1.168156,1.201788,1.336313,1.3157,1.37884,1.78925
1148.5,10.67165,12.60598,9.704486,4.049845,7.868876,6.495101,1.168156,1.201788,1.336313,1.315885,1.379062,1.789711
1149,10.67165,12.60598,9.704486,4.050614,7.869759,6.495807,1.168213,1.201855,1.336425,1.316125,1.37935,1.790313
1149.5,10.67167,12.60601,9.704507,4.051937,7.869615,6.495692,1.168213,1.201855,1.336425,1.316267,1.379521,1.790668
1150,10.67207,12.60648,9.704862,4.051367,7.869759,6.495807,1.168586,1.202304,1.337173,1.316872,1.380246,1.79218
1150.5,10.67213,12.60655,9.704914,4.050614,7.870087,6.496069,1.16896,1.202752,1.337921,1.316901,1.380281,1.792252
1151,10.67207,12.60648,9.704862,4.056643,7.870579,6.496463,1.16896,1.202752,1.337921,1.316901,1.380281,1.792252
1151.5,10.67242,12.6069,9.705177,4.057312,7.870579,6.496463,1.16896,1.202752,1.337921,1.316946,1.380335,1.792365
1152,10.6728,12.60736,9.705518,4.059175,7.871437,6.497149,1.16896,1.202752,1.337921,1.316991,1.380389,1.792478
1152.5,10.67372,12.60846,9.706344,4.059175,7.870579,6.496463,1.16896,1.202752,1.337921,1.317121,1.380545,1.792802
1153,10.67446,12.60935,9.707012,4.058504,7.869946,6.495956,1.16896,1.202752,1.337921,1.317056,1.380467,1.79264
1153.5,10.67473,12.60968,9.70726,4.057633,7.869496,6.495597,1.16896,1.202752,1.337921,1.317056,1.380467,1.79264
1154,10.67483,12.6098,9.70735,4.059175,7.869615,6.495692,1.16896,1.202752,1.337921,1.317056,1.380467,1.79264
1154.5,10.67486,12.60983,9.70737,4.057633,7.866457,6.493165,1.16896,1.202752,1.337921,1.317209,1.380651,1.793023
1155,10.67514,12.61016,9.707622,4.059604,7.863775,6.49102,1.16896,1.202752,1.337921,1.31733,1.380796,1.793325
1155.5,10.67558,12.61069,9.70802,4.05979,7.866202,6.492962,1.169044,1.202853,1.338088,1.317476,1.380971,1.793689
1156,10.67586,12.61103,9.708272,4.061486,7.867135,6.493708,1.16896,1.202752,1.337921,1.317966,1.381559,1.794915
1156.5,10.67618,12.61141,9.708561,4.062338,7.863775,6.49102,1.16896,1.202752,1.337921,1.31836,1.382032,1.7959
1157,10.67586,12.61103,9.708272,4.063406,7.863712,6.490969,1.16896,1.202752,1.337921,1.318434,1.38212,1.796084
1157.5,10.67635,12.61161,9.708711,4.063281,7.863648,6.490919,1.16896,1.202752,1.337921,1.31836,1.382032,1.7959
1158,10.67635,12.61161,9.708711,4.06353,7.865239,6.492191,1.169156,1.202987,1.338312,1.318459,1.382151,1.796148
1158.5,10.67718,12.61262,9.709464,4.063816,7.864025,6.49122,1.169156,1.202987,1.338312,1.319058,1.382869,1.797644
1159,10.67662,12.61194,9.708954,4.065242,7.864025,6.49122,1.169184,1.203021,1.338369,1.319243,1.383092,1.798108
1159.5,10.67739,12.61287,9.709651,4.066699,7.864276,6.491421,1.169187,1.203024,1.338373,1.319253,1.383104,1.798132
1160,10.67733,12.6128,9.7096,4.066803,7.865239,6.492191,1.169187,1.203024,1.338373,1.319305,1.383166,1.798262
1160.5,10.67687,12.61224,9.709184,4.069881,7.866457,6.493165,1.169184,1.203021,1.338369,1.319354,1.383225,1.798385
1161,10.67718,12.61262,9.709464,4.070592,7.863775,6.49102,1.169187,1.203024,1.338373,1.319465,1.383358,1.798663
1161.5,10.67733,12.6128,9.7096,4.071086,7.865239,6.492191,1.169189,1.203027,1.338378,1.319576,1.383491,1.798941
1162,10.6776,12.61312,9.709842,4.071362,7.866923,6.493538,1.169189,1.203027,1.338378,1.319609,1.38353,1.799022
1162.5,10.67776,12.61331,9.709981,4.071086,7.867499,6.494,1.169201,1.203041,1.338402,1.319609,1.38353,1.799022
1163,10.67858,12.61429,9.71072,4.071362,7.868256,6.494605,1.169201,1.203041,1.338402,1.319641,1.383569,1.799103
1163.5,10.67912,12.61495,9.71121,4.071933,7.867499,6.494,1.169201,1.203041,1.338402,1.320375,1.384451,1.800939
1164,10.6791,12.61492,9.711187,4.072185,7.867499,6.494,1.169201,1.203041,1.338402,1.320379,1.384455,1.800948
1164.5,10.67915,12.61498,9.711233,4.072059,7.863648,6.490919,1.169201,1.203041,1.338402,1.320379,1.384455,1.800948
1165,10.67921,12.61505,9.711289,4.07261,7.864025,6.49122,1.169201,1.203041,1.338402,1.320536,1.384644,1.801341
1165.5,10.67935,12.61522,9.711416,4.073345,7.863712,6.490969,1.169189,1.203027,1.338378,1.320587,1.384704,1.801467
1166,10.67927,12.61513,9.711344,4.073665,7.866711,6.493369,1.169189,1.203027,1.338378,1.320587,1.384704,1.801467
1166.5,10.67953,12.61543,9.711574,4.073665,7.868566,6.494853,1.169189,1.203027,1.338378,1.320637,1.384765,1.801594
1167,10.67935,12.61522,9.711416,4.073665,7.867864,6.494291,1.169189,1.203027,1.338378,1.320686,1.384823,1.801715
1167.5,10.67935,12.61522,9.711416,4.073665,7.868256,6.494605,1.169201,1.203041,1.338402,1.320714,1.384857,1.801785
1168,10.67948,12.61537,9.711531,4.074332,7.868876,6.495101,1.169213,1.203056,1.338426,1.320742,1.38489,1.801854
1168.5,10.6798,12.61576,9.711817,4.074332,7.867864,6.494291,1.169201,1.203041,1.338402,1.320828,1.384994,1.80207
1169,10.67997,12.61596,9.711973,4.073665,7.866923,6.493538,1.169213,1.203056,1.338426,1.320944,1.385133,1.802361
1169.5,10.67997,12.61596,9.711973,4.073549,7.865239,6.492191,1.169213,1.203056,1.338426,1.320974,1.385169,1.802436
1170,10.681,12.61719,9.712896,4.073647,7.863599,6.490879,1.169213,1.203056,1.338426,1.320944,1.385133,1.802361
1170.5,10.68204,12.61845,9.713835,4.073628,7.864276,6.491421,1.169217,1.20306,1.338434,1.321252,1.385503,1.803131
1171,10.68204,12.61845,9.713835,4.073665,7.866711,6.493369,1.169217,1.20306,1.338434,1.32167,1.386004,1.804175
1171.5,10.68223,12.61867,9.714003,4.073628,7.867135,6.493708,1.169217,1.20306,1.338434,1.321895,1.386274,1.804737
1172,10.68251,12.61901,9.714257,4.073628,7.866711,6.493369,1.169217,1.20306,1.338434,1.322026,1.386431,1.805065
1172.5,10.68294,12.61953,9.71465,4.073469,7.866202,6.492962,1.169217,1.20306,1.338434,1.322067,1.38648,1.805167
1173,10.68294,12.61953,9.71465,4.073628,7.86806,6.494448,1.169217,1.20306,1.338434,1.322266,1.386719,1.805664
1173.5,10.6832,12.61984,9.71488,4.073469,7.867499,6.494,1.169217,1.20306,1.338434,1.322306,1.386767,1.805765
1174,10.68325,12.6199,9.714929,4.073628,7.868256,6.494605,1.16922,1.203064,1.338441,1.322306,1.386767,1.805765
1174.5,10.68325,12.6199,9.714928,4.073469,7.868566,6.494853,1.16922,1.203064,1.338441,1.322352,1.386822,1.805879
1175,10.68325,12.6199,9.714928,4.073345,7.868566,6.494853,1.16922,1.203064,1.338441,1.323156,1.387787,1.807889
1175.5,10.68383,12.6206,9.715448,4.073647,7.869377,6.495502,1.16922,1.203064,1.338441,1.32324,1.387888,1.8081
1176,10.68325,12.6199,9.714928,4.073665,7.869377,6.495501,1.16922,1.203064,1.338441,1.32328,1.387936,1.808201
1176.5,10.6832,12.61984,9.71488,4.075484,7.86806,6.494448,1.169316,1.203179,1.338632,1.32336,1.388032,1.808399
1177,10.68325,12.6199,9.714927,4.075338,7.867499,6.494,1.169411,1.203294,1.338823,1.323399,1.388078,1.808497
1177.5,10.68325,12.6199,9.714928,4.075168,7.869126,6.495301,1.169444,1.203333,1.338888,1.323399,1.388078,1.808497
1178,10.68383,12.6206,9.715448,4.07563,7.868566,6.494853,1.169444,1.203333,1.338888,1.32336,1.388032,1.808399
1178.5,10.68389,12.62066,9.715498,4.07563,7.858366,6.486693,1.169444,1.203333,1.338888,1.323399,1.388078,1.808497
1179,10.68486,12.62183,9.716373,4.07594,7.857981,6.486385,1.169444,1.203333,1.338888,1.32356,1.388272,1.8089
1179.5,10.68487,12.62185,9.716384,4.076249,7.859675,6.48774,1.169444,1.203333,1.338888,1.323638,1.388366,1.809095
1180,10.68488,12.62186,9.716396,4.076721,7.860856,6.488685,1.169444,1.203333,1.338888,1.323842,1.38861,1.809605
1180.5,10.68487,12.62185,9.716384,4.079169,7.860953,6.488763,1.169444,1.203333,1.338888,1.323779,1.388535,1.809447
1181,10.68486,12.62183,9.716373,4.079666,7.860957,6.488766,1.169444,1.203333,1.338888,1.323842,1.38861,1.809605
1181.5,10.68488,12.62186,9.716396,4.079666,7.860957,6.488766,1.169444,1.203333,1.338888,1.323931,1.388717,1.809827
1182,10.68557,12.62269,9.717017,4.081144,7.860953,6.488763,1.169477,1.203372,1.338953,1.32402,1.388824,1.810049
1182.5,10.68556,12.62267,9.717003,4.081235,7.860953,6.488763,1.169477,1.203372,1.338953,1.324169,1.389003,1.810423
1183,10.68557,12.62269,9.717017,4.08119,7.859675,6.48774,1.169477,1.203372,1.338953,1.324169,1.389003,1.810423
1183.5,10.68557,12.62269,9.717017,4.082964,7.86095,6.48876,1.169477,1.203372,1.338953,1.324399,1.389278,1.810997
1184,10.68595,12.62314,9.717356,4.082964,7.860953,6.488763,1.169531,1.203437,1.339062,1.324732,1.389679,1.811831
1184.5,10.68579,12.62295,9.717212,4.083053,7.861147,6.488918,1.169531,1.203437,1.339062,1.324972,1.389967,1.812431
1185,10.68559,12.62271,9.717031,4.083219,7.861886,6.489509,1.169586,1.203503,1.339171,1.325063,1.390075,1.812657
1185.5,10.68626,12.62351,9.71763,4.083937,7.861886,6.489509,1.169586,1.203503,1.339171,1.325188,1.390226,1.81297
1186,10.68579,12.62295,9.717212,4.083384,7.863069,6.490456,1.169607,1.203528,1.339214,1.325482,1.390578,1.813705
1186.5,10.68557,12.62269,9.717017,4.084489,7.863775,6.49102,1.169607,1.203528,1.339214,1.325534,1.39064,1.813834
1187,10.68561,12.62273,9.717045,4.084637,7.863648,6.490919,1.169607,1.203528,1.339214,1.325585,1.390703,1.813964
1187.5,10.68556,12.62267,9.717003,4.084563,7.866457,6.493165,1.169607,1.203528,1.339214,1.325696,1.390835,1.81424
1188,10.68557,12.62269,9.717017,4.083937,7.867864,6.494291,1.169607,1.203528,1.339214,1.325913,1.391096,1.814783
1188.5,10.68557,12.62269,9.717017,4.084563,7.869377,6.495502,1.169607,1.203528,1.339214,1.325913,1.391096,1.814783
1189,10.68579,12.62295,9.717212,4.084563,7.869825,6.49586,1.169607,1.203528,1.339214,1.325831,1.390997,1.814577
1189.5,10.68592,12.62311,9.717332,4.085056,7.871437,6.497149,1.169607,1.203528,1.339214,1.325831,1.390997,1.814577
1190,10.68627,12.62352,9.717639,4.085056,7.871793,6.497434,1.169607,1.203528,1.339214,1.325935,1.391122,1.814838
1190.5,10.68595,12.62314,9.717356,4.085056,7.870006,6.496005,1.169607,1.203528,1.339214,1.325957,1.391149,1.814893
1191,10.68627,12.62352,9.717639,4.085104,7.869825,6.49586,1.169607,1.203528,1.339214,1.325957,1.391149,1.814893
1191.5,10.68626,12.62351,9.71763,4.08611,7.870006,6.496005,1.169618,1.203541,1.339236,1.326258,1.39151,1.815645
1192,10.68678,12.62413,9.718098,4.08611,7.869754,6.495803,1.169618,1.203541,1.339236,1.326283,1.391539,1.815707
1192.5,10.68626,12.62351,9.71763,4.08684,7.869377,6.495501,1.169618,1.203541,1.339236,1.326283,1.391539,1.815707
1193,10.68626,12.62351,9.71763,4.087519,7.869377,6.495501,1.169618,1.203541,1.339236,1.326331,1.391598,1.815828
1193.5,10.68592,12.62311,9.717332,4.088052,7.869615,6.495692,1.169629,1.203554,1.339257,1.32638,1.391656,1.81595
1194,10.68626,12.62351,9.71763,4.088192,7.869825,6.49586,1.169658,1.20359,1.339316,1.326496,1.391795,1.816241
1194.5,10.68626,12.62351,9.71763,4.088192,7.870087,6.496069,1.169658,1.20359,1.339316,1.326545,1.391854,1.816363
1195,10.68678,12.62413,9.718098,4.088342,7.869946,6.495956,1.169658,1.20359,1.339316,1.326594,1.391913,1.816485
1195.5,10.68798,12.62558,9.719182,4.088345,7.869887,6.495909,1.169658,1.20359,1.339316,1.326758,1.39211,1.816895
1196,10.68735,12.62482,9.718614,4.088906,7.869754,6.495803,1.169658,1.20359,1.339316,1.326758,1.39211,1.816895
1196.5,10.68735,12.62482,9.718614,4.089178,7.869377,6.495502,1.169658,1.20359,1.339316,1.326758,1.39211,1.816895
1197,10.68798,12.62558,9.719182,4.089862,7.869946,6.495956,1.169658,1.20359,1.339316,1.327008,1.392409,1.817519
1197.5,10.68855,12.62625,9.719691,4.090723,7.869615,6.495692,1.169658,1.20359,1.339316,1.327008,1.392409,1.817519
1198,10.68868,12.62641,9.71981,4.091103,7.869825,6.49586,1.169658,1.20359,1.339316,1.327008,1.392409,1.817519
1198.5,10.6897,12.62763,9.720726,4.090899,7.869759,6.495807,1.169658,1.20359,1.339316,1.327008,1.392409,1.817519
1199,10.69022,12.62827,9.721201,4.090723,7.869377,6.495502,1.169688,1.203625,1.339375,1.327008,1.392409,1.817519
1199.5,10.69022,12.62827,9.721201,4.090899,7.869377,6.495502,1.169688,1.203625,1.339375,1.326934,1.39232,1.817334
1200,10.69021,12.62825,9.721187,4.090899,7.869946,6.495956,1.169688,1.203625,1.339375,1.327091,1.392509,1.817728
1200.5,10.69033,12.6284,9.721298,4.090899,7.869684,6.495748,1.169688,1.203625,1.339375,1.327155,1.392585,1.817886
1201,10.69047,12.62857,9.721424,4.09206,7.868876,6.495101,1.169688,1.203625,1.339375,1.327187,1.392624,1.817967
1201.5,10.69046,12.62855,9.721412,4.092483,7.869759,6.495807,1.169688,1.203625,1.339375,1.327219,1.392663,1.818047
1202,10.69048,12.62858,9.721432,4.092904,7.869615,6.495692,1.169717,1.20366,1.339433,1.327219,1.392663,1.818047
1202.5,10.69046,12.62855,9.721412,4.092271,7.869759,6.495807,1.169717,1.20366,1.339433,1.327292,1.392751,1.818231
1203,10.69046,12.62855,9.721412,4.092483,7.870087,6.496069,1.169746,1.203695,1.339492,1.327508,1.39301,1.81877
1203.5,10.69042,12.6285,9.721376,4.093324,7.870579,6.496463,1.169855,1.203826,1.339711,1.327729,1.393275,1.819322
1204,10.69048,12.62858,9.721432,4.093552,7.870579,6.496463,1.169855,1.203826,1.339711,1.327729,1.393275,1.819322
1204.5,10.69047,12.62857,9.721424,4.094223,7.871437,6.497149,1.169855,1.203826,1.339711,1.327945,1.393534,1.819862
1205,10.69042,12.6285,9.721376,4.094665,7.870579,6.496463,1.169855,1.203826,1.339711,1.328102,1.393723,1.820256
1205.5,10.69047,12.62857,9.721424,4.095997,7.869946,6.495956,1.169855,1.203826,1.339711,1.328281,1.393937,1.820703
1206,10.69049,12.62859,9.721441,4.095142,7.869496,6.495597,1.169965,1.203958,1.33993,1.328281,1.393937,1.820703
1206.5,10.69046,12.62855,9.721412,4.097188,7.869615,6.495692,1.169965,1.203958,1.33993,1.328281,1.393937,1.820703
1207,10.69047,12.62857,9.721424,4.097188,7.866457,6.493165,1.169977,1.203972,1.339953,1.328297,1.393956,1.820742
1207.5,10.69048,12.62858,9.721432,4.097594,7.863775,6.49102,1.169977,1.203972,1.339953,1.328336,1.394003,1.82084
1208,10.69059,12.62871,9.721534,4.099642,7.866202,6.492962,1.169988,1.203986,1.339977,1.328459,1.394151,1.821148
1208.5,10.69049,12.62859,9.721441,4.099642,7.867135,6.493708,1.169988,1.203986,1.339977,1.328558,1.39427,1.821396
1209,10.6905,12.6286,9.721448,4.101494,7.863775,6.49102,1.17001,1.204012,1.340021,1.328558,1.39427,1.821396
1209.5,10.69059,12.62871,9.721534,4.101643,7.863712,6.490969,1.17001,1.204012,1.340021,1.328655,1.394385,1.821636
1210,10.69117,12.6294,9.72205,4.102445,7.863648,6.490919,1.17001,1.204012,1.340021,1.328686,1.394424,1.821716
1210.5,10.69171,12.63005,9.722539,4.102445,7.865239,6.492191,1.17001,1.204012,1.340021,1.328686,1.394424,1.821716
1211,10.69266,12.63119,9.723395,4.10243,7.864025,6.49122,1.170032,1.204039,1.340065,1.328737,1.394484,1.821842
1211.5,10.69202,12.63043,9.722819,4.10243,7.864025,6.49122,1.170032,1.204039,1.340065,1.328737,1.394484,1.821842
1212,10.6923,12.63076,9.723067,4.106028,7.864276,6.491421,1.170032,1.204039,1.340065,1.328759,1.394511,1.821897
1212.5,10.69193,12.63031,9.722735,4.106455,7.865239,6.492191,1.170051,1.204061,1.340102,1.328759,1.394511,1.821897
1213,10.69077,12.62893,9.721695,4.106881,7.866457,6.493165,1.170051,1.204061,1.340102,1.328759,1.394511,1.821897
1213.5,10.69059,12.62871,9.721534,4.106881,7.863775,6.49102,1.170051,1.204061,1.340102,1.328781,1.394537,1.821953
1214,10.69071,12.62885,9.721636,4.107782,7.865239,6.492191,1.170051,1.204061,1.340102,1.328969,1.394763,1.822423
1214.5,10.69149,12.62979,9.722344,4.108115,7.866923,6.493538,1.170051,1.204061,1.340102,1.328969,1.394763,1.822423
1215,10.6923,12.63076,9.723067,4.109557,7.867499,6.494,1.17011,1.204132,1.34022,1.328875,1.39465,1.822188
1215.5,10.69266,12.63119,9.723395,4.109828,7.868256,6.494605,1.17011,1.204132,1.34022,1.328875,1.39465,1.822188
1216,10.6928,12.63136,9.723522,4.110104,7.867499,6.494,1.17011,1.204132,1.34022,1.328875,1.39465,1.822188
1216.5,10.69292,12.6315,9.723628,4.110104,7.867499,6.494,1.17011,1.204132,1.34022,1.328969,1.394763,1.822423
1217,10.69337,12.63204,9.724029,4.110551,7.863648,6.490919,1.170151,1.204181,1.340302,1.328969,1.394763,1.822423
1217.5,10.69389,12.63267,9.724503,4.111167,7.864025,6.49122,1.170165,1.204198,1.34033,1.329152,1.394983,1.82288
1218,10.6939,12.63268,9.724513,4.114376,7.863712,6.490969,1.170165,1.204198,1.34033,1.329061,1.394873,1.822652
1218.5,10.69386,12.63263,9.724475,4.115502,7.866711,6.493369,1.170165,1.204198,1.34033,1.32924,1.395088,1.8231
1219,10.69389,12.63267,9.724503,4.114376,7.868566,6.494853,1.170179,1.204215,1.340359,1.329328,1.395193,1.82332
1219.5,10.69413,12.63296,9.724721,4.11558,7.867864,6.494291,1.170179,1.204215,1.340359,1.329525,1.39543,1.823812
1220,10.69423,12.63308,9.724807,4.115502,7.868256,6.494605,1.170179,1.204215,1.340359,1.329722,1.395666,1.824305
1220.5,10.69414,12.63297,9.724728,4.11558,7.868876,6.495101,1.170179,1.204215,1.340359,1.329944,1.395932,1.824859
1221,10.6947,12.63364,9.725232,4.11558,7.867864,6.494291,1.170179,1.204215,1.340359,1.329955,1.395946,1.824888
1221.5,10.69444,12.63333,9.724996,4.116359,7.866923,6.493538,1.170179,1.204215,1.340359,1.32995,1.395939,1.824874
1222,10.69475,12.6337,9.725278,4.117205,7.865239,6.492191,1.170342,1.20441,1.340684,1.329944,1.395932,1.824859
1222.5,10.69465,12.63358,9.725186,4.118546,7.863599,6.490879,1.170342,1.20441,1.340684,1.329975,1.39597,1.824939
1223,10.69482,12.63378,9.725336,4.119304,7.864276,6.491421,1.170342,1.20441,1.340684,1.330026,1.396031,1.825064
1223.5,10.6947,12.63364,9.725232,4.119402,7.866711,6.493369,1.170342,1.20441,1.340684,1.330026,1.396031,1.825064
1224,10.6947,12.63364,9.725232,4.119304,7.867135,6.493708,1.170342,1.20441,1.340684,1.330026,1.396031,1.825064
1224.5,10.69482,12.63378,9.725336,4.117496,7.866711,6.493369,1.170342,1.20441,1.340684,1.329995,1.395995,1.824989
1225,10.69482,12.63378,9.725336,4.119353,7.866202,6.492962,1.170342,1.20441,1.340684,1.330056,1.396067,1.825139
1225.5,10.69488,12.63386,9.725393,4.119919,7.86806,6.494448,1.170539,1.204647,1.341079,1.33007,1.396084,1.825176
1226,10.69475,12.6337,9.725278,4.119661,7.867499,6.494,1.170539,1.204647,1.341079,1.330085,1.396102,1.825213
1226.5,10.69444,12.63333,9.724996,4.119661,7.868256,6.494605,1.170539,1.204647,1.341079,1.330227,1.396272,1.825568
1227,10.69413,12.63296,9.724721,4.119919,7.868566,6.494853,1.170539,1.204647,1.341079,1.330227,1.396272,1.825568
1227.5,10.69402,12.63283,9.724622,4.119919,7.868566,6.494853,1.170539,1.204647,1.341079,1.330227,1.396272,1.825568
1228,10.69423,12.63308,9.724807,4.119661,7.869377,6.495502,1.170539,1.204647,1.341079,1.330227,1.396272,1.825568
1228.5,10.69475,12.6337,9.725278,4.120003,7.869377,6.495501,1.170539,1.204647,1.341079,1.330227,1.396272,1.825568
1229,10.69532,12.63438,9.725786,4.119961,7.86806,6.494448,1.170539,1.204647,1.341079,1.330227,1.396272,1.825568
