Condition,VH Zeta + 221 WT 1,VH Zeta + 221 WT 2,VH Zeta + 221 WT 3,VL Zeta + 221 WT 1,VL Zeta + 221 WT 2,VL Zeta + 221 WT 3,VH Zeta + 221 CD58KO 1,VH Zeta + 221 CD58KO 2,VH Zeta + 221 CD58KO 3,VL Zeta + 221 CD58KO 1,VL Zeta + 221 CD58KO 2,VL Zeta + 221 CD58KO 3,,,,,,,
Seconds,,,,,,,,,,,,,,,,,,,
726,1.591704,3.123520735,2.710952,4.554991,4.41253,3.904254,2.390392,1.733962,2.898978,1.715684,1.374007,1.115037,,,,,,,
726.5,1.589529,3.123124868,2.711398,4.55672,4.412169,3.901476,2.390808,1.732297,2.901757,1.71578,1.374007,1.113684,,,,,,,
727,1.587003,3.124150105,2.712218,4.55672,4.411431,3.900331,2.391224,1.732046,2.906256,1.715875,1.374074,1.113684,,,,,,,
727.5,1.58791,3.125124209,2.713795,4.55672,4.410857,3.89853,2.394073,1.733255,2.904536,1.716122,1.375181,1.113684,,,,,,,
728,1.587788,3.124313922,2.714545,4.558242,4.402798,3.895342,2.395769,1.734533,2.904536,1.716122,1.375181,1.11458,,,,,,,
728.5,1.588462,3.123520735,2.714635,4.557476,4.402293,3.894743,2.395769,1.734624,2.911338,1.715875,1.376221,1.112787,,,,,,,
729,1.588377,3.123969929,2.714788,4.558106,4.398466,3.891345,2.392648,1.736842,2.911338,1.714561,1.376816,1.112787,,,,,,,
729.5,1.588983,3.124232014,2.715497,4.55672,4.398605,3.887453,2.391224,1.737929,2.911338,1.714561,1.377411,1.112787,,,,,,,
730,1.589824,3.124150105,2.714479,4.557476,4.394562,3.887148,2.394073,1.736842,2.907976,1.715684,1.376816,1.111322,,,,,,,
730.5,1.590828,3.123520735,2.714433,4.559982,4.394186,3.886772,2.395769,1.735336,2.907976,1.715684,1.377969,1.112055,,,,,,,
731,1.591343,3.124150105,2.714613,4.559844,4.392,3.887257,2.398565,1.736842,2.907976,1.713438,1.379769,1.111322,,,,,,,
731.5,1.591343,3.124150105,2.714707,4.56499,4.391472,3.891805,2.397808,1.736842,2.911682,1.711933,1.378869,1.11086,,,,,,,
732,1.592486,3.123520735,2.714873,4.564557,4.391993,3.891859,2.39815,1.734716,2.913787,1.711933,1.377969,1.110042,,,,,,,
732.5,1.59361,3.123251717,2.714944,4.56499,4.392075,3.889809,2.39815,1.734716,2.915891,1.710779,1.377969,1.109687,,,,,,,
733,1.593963,3.124313922,2.715032,4.559844,4.392284,3.892246,2.39815,1.734533,2.916074,1.709156,1.379769,1.109687,,,,,,,
733.5,1.594904,3.125975074,2.715816,4.562855,4.392414,3.89029,2.39815,1.733255,2.916074,1.705351,1.380546,1.107702,,,,,,,
734,1.596049,3.125975074,2.71519,4.559982,4.388728,3.888055,2.398565,1.734247,2.916074,1.706558,1.380546,1.107702,,,,,,,
734.5,1.597183,3.124680695,2.71607,4.560567,4.385207,3.888102,2.39898,1.733962,2.916074,1.705165,1.381618,1.107702,,,,,,,
735,1.596441,3.124680695,2.715632,4.565201,4.384213,3.886063,2.399053,1.733255,2.916256,1.704979,1.381912,1.107967,,,,,,,
735.5,1.595721,3.123520735,2.716369,4.564773,4.383227,3.888889,2.399126,1.733255,2.913787,1.704979,1.381912,1.107421,,,,,,,
736,1.594265,3.124150105,2.717114,4.562855,4.382797,3.88635,2.399661,1.733255,2.911682,1.705165,1.382214,1.107429,,,,,,,
736.5,1.595555,3.124680695,2.717344,4.559844,4.383227,3.875406,2.399126,1.734247,2.915891,1.707765,1.38296,1.107429,,,,,,,
737,1.592339,3.124232014,2.717706,4.564557,4.384048,3.870892,2.399053,1.733962,2.917585,1.710548,1.382517,1.1074,,,,,,,
737.5,1.589122,3.124313922,2.717472,4.559982,4.38341,3.870972,2.399053,1.732549,2.918914,1.711011,1.382517,1.10741,,,,,,,
738,1.587405,3.123188293,2.715301,4.5596,4.380001,3.870111,2.399126,1.733255,2.919413,1.711933,1.38296,1.107421,,,,,,,
738.5,1.584295,3.121911553,2.716542,4.559844,4.381264,3.870946,2.39898,1.734247,2.919413,1.710548,1.38296,1.10741,,,,,,,
739,1.587339,3.121291487,2.716689,4.559293,4.374879,3.870339,2.399053,1.734247,2.919413,1.707765,1.382517,1.1074,,,,,,,
739.5,1.586744,3.122243456,2.718407,4.564773,4.374957,3.868201,2.399126,1.734247,2.919413,1.709156,1.38296,1.107327,,,,,,,
740,1.590366,3.121911553,2.718294,4.565096,4.374559,3.858812,2.399661,1.735336,2.9204,1.706558,1.382214,1.107327,,,,,,,
740.5,1.588927,3.121291487,2.718479,4.565096,4.367994,3.85433,2.404503,1.734533,2.919913,1.70435,1.381912,1.107255,,,,,,,
741,1.586759,3.123071083,2.718583,4.566461,4.36912,3.852842,2.404636,1.734716,2.920157,1.704979,1.381912,1.1074,,,,,,,
741.5,1.587376,3.121629269,2.71801,4.56499,4.371953,3.851281,2.404636,1.734716,2.9204,1.70435,1.382214,1.1074,,,,,,,
742,1.58562,3.121234125,2.717572,4.562855,4.364704,3.84721,2.404636,1.734716,2.9204,1.70142,1.381912,1.1074,,,,,,,
742.5,1.583829,3.119869629,2.717613,4.564773,4.360997,3.847328,2.408073,1.734533,2.920157,1.70372,1.381912,1.107255,,,,,,,
743,1.584449,3.120267525,2.717738,4.567443,4.357269,3.844117,2.408621,1.733255,2.9204,1.70435,1.382214,1.106799,,,,,,,
743.5,1.582727,3.121629269,2.717881,4.567443,4.357854,3.846341,2.408949,1.734716,2.9204,1.704979,1.381618,1.106799,,,,,,,
744,1.58169,3.121346985,2.717099,4.567443,4.35747,3.847799,2.409443,1.737929,2.9204,1.70142,1.381912,1.107327,,,,,,,
744.5,1.582858,3.122575358,2.716245,4.566461,4.356252,3.848929,2.409196,1.740538,2.9204,1.70142,1.381618,1.107255,,,,,,,
745,1.580382,3.123188293,2.716818,4.569003,4.356174,3.846883,2.410345,1.740628,2.9216,1.701289,1.381912,1.107327,,,,,,,
745.5,1.58144,3.124150105,2.718382,4.569497,4.357204,3.844627,2.411132,1.740628,2.9204,1.70257,1.382517,1.1074,,,,,,,
746,1.582187,3.125047469,2.718527,4.569003,4.356784,3.844851,2.411132,1.740538,2.9228,1.704979,1.382517,1.107421,,,,,,,
746.5,1.581694,3.125588012,2.71672,4.568003,4.35545,3.844888,2.411431,1.740628,2.9204,1.70372,1.383404,1.107421,,,,,,,
747,1.583165,3.12520095,2.716467,4.567495,4.353807,3.845039,2.413435,1.740628,2.919913,1.70372,1.385177,1.10741,,,,,,,
747.5,1.581362,3.127102839,2.716708,4.568003,4.352537,3.839548,2.413488,1.740894,2.919913,1.70257,1.383404,1.1074,,,,,,,
748,1.580052,3.127520195,2.716712,4.567443,4.353612,3.834823,2.414028,1.740719,2.920157,1.701289,1.385177,1.10741,,,,,,,
748.5,1.580019,3.125975074,2.716937,4.571018,4.357611,3.830974,2.414515,1.739525,2.919413,1.70142,1.385177,1.107421,,,,,,,
749,1.580159,3.126251139,2.716886,4.57067,4.355204,3.831096,2.414515,1.740538,2.919413,1.70372,1.38695,1.107702,,,,,,,
749.5,1.580302,3.127102839,2.716966,4.567495,4.3554,3.831067,2.414028,1.738513,2.919413,1.70435,1.38695,1.107429,,,,,,,
750,1.57964,3.127520195,2.716527,4.566461,4.35282,3.835171,2.4156,1.738513,2.916256,1.701007,1.385177,1.107429,,,,,,,
750.5,1.580706,3.128162588,2.717292,4.565366,4.355476,3.841233,2.415162,1.738321,2.915891,1.701007,1.383404,1.107437,,,,,,,
751,1.58096,3.129643952,2.716231,4.565201,4.355885,3.845986,2.414838,1.738128,2.913787,1.701158,1.38296,1.107437,,,,,,,
751.5,1.582125,3.134813326,2.714354,4.567495,4.357318,3.847358,2.415381,1.737729,2.91151,1.70257,1.382517,1.107437,,,,,,,
752,1.581434,3.134813326,2.716501,4.568003,4.356208,3.846441,2.415782,1.737929,2.913787,1.701289,1.381912,1.107437,,,,,,,
752.5,1.581923,3.136152353,2.714972,4.568003,4.355794,3.846528,2.415782,1.740538,2.911338,1.701007,1.381618,1.107967,,,,,,,
753,1.583063,3.136152353,2.714123,4.569504,4.357404,3.847872,2.415963,1.739525,2.91151,1.701158,1.381618,1.107967,,,,,,,
753.5,1.583755,3.134813326,2.713323,4.57067,4.353458,3.847402,2.416903,1.740628,2.911682,1.701289,1.381324,1.108827,,,,,,,
754,1.576732,3.136152353,2.712425,4.573941,4.354655,3.846874,2.416903,1.740628,2.913787,1.70372,1.381324,1.109687,,,,,,,
754.5,1.581751,3.136273108,2.711948,4.577771,4.352123,3.84819,2.416903,1.738513,2.915891,1.704979,1.381618,1.109687,,,,,,,
755,1.579179,3.132644252,2.713878,4.574038,4.349055,3.847718,2.417842,1.737929,2.913787,1.709156,1.381912,1.110397,,,,,,,
755.5,1.57946,3.129104675,2.713954,4.577771,4.350213,3.846911,2.418767,1.738513,2.916074,1.710548,1.382214,1.110397,,,,,,,
756,1.579816,3.131547016,2.713099,4.581265,4.349421,3.847584,2.424177,1.738321,2.916074,1.711011,1.382517,1.111322,,,,,,,
756.5,1.579389,3.13084648,2.713221,4.58169,4.351622,3.847527,2.424177,1.737729,2.916074,1.711933,1.38296,1.11086,,,,,,,
757,1.580031,3.134133308,2.712691,4.582745,4.350114,3.847318,2.424177,1.737729,2.916074,1.713438,1.383404,1.110397,,,,,,,
757.5,1.580115,3.133453289,2.70969,4.585407,4.349531,3.841085,2.424177,1.735956,2.911682,1.713147,1.38296,1.110397,,,,,,,
758,1.580787,3.136273108,2.710197,4.58557,4.348547,3.843238,2.424394,1.735956,2.913787,1.713438,1.383404,1.11086,,,,,,,
758.5,1.581537,3.134133308,2.710389,4.586397,4.349028,3.841391,2.42485,1.736842,2.916074,1.714561,1.38296,1.11086,,,,,,,
759,1.581888,3.130145945,2.711696,4.587928,4.351596,3.842539,2.42485,1.734716,2.916074,1.714561,1.383404,1.110397,,,,,,,
759.5,1.58093,3.13084648,2.711536,4.589274,4.350125,3.843616,2.42485,1.735336,2.915891,1.71578,1.383404,1.110397,,,,,,,
760,1.581128,3.131547016,2.711651,4.589801,4.349651,3.843626,2.424394,1.735956,2.915891,1.715875,1.383404,1.110397,,,,,,,
760.5,1.580602,3.13084648,2.711732,4.589871,4.349189,3.842814,2.424394,1.734716,2.915891,1.716122,1.389339,1.110042,,,,,,,
761,1.579934,3.13084648,2.711822,4.59006,4.349442,3.84202,2.424177,1.734624,2.915891,1.717075,1.395169,1.110397,,,,,,,
761.5,1.580858,3.132644252,2.710603,4.589421,4.34885,3.834469,2.424731,1.734716,2.915891,1.716761,1.395169,1.110042,,,,,,,
762,1.581544,3.13084648,2.711953,4.589665,4.34263,3.842443,2.424731,1.734533,2.916256,1.717075,1.395355,1.110042,,,,,,,
762.5,1.582411,3.130145945,2.712299,4.589421,4.340634,3.843688,2.424394,1.734533,2.916256,1.717403,1.395355,1.110397,,,,,,,
763,1.582721,3.129894948,2.712372,4.59006,4.338512,3.834932,2.424611,1.734533,2.919413,1.717828,1.395355,1.110397,,,,,,,
763.5,1.583508,3.13084648,2.71219,4.589801,4.338521,3.832687,2.42485,1.734533,2.916256,1.719773,1.395355,1.110397,,,,,,,
764,1.584397,3.128112911,2.711803,4.589801,4.34132,3.82981,2.425141,1.734624,2.917585,1.7188,1.395527,1.110042,,,,,,,
764.5,1.585118,3.128162588,2.710401,4.590249,4.336618,3.834079,2.426269,1.734533,2.916074,1.717622,1.395527,1.108827,,,,,,,
765,1.585876,3.128112911,2.709422,4.590618,4.334644,3.830619,2.426269,1.734533,2.916256,1.717622,1.395355,1.109687,,,,,,,
765.5,1.586738,3.128112911,2.710659,4.590618,4.334635,3.830174,2.42636,1.733962,2.918914,1.720168,1.395169,1.108827,,,,,,,
766,1.587691,3.127872867,2.710304,4.591057,4.332906,3.830249,2.426902,1.732549,2.917585,1.720168,1.394984,1.107967,,,,,,,
766.5,1.588828,3.128162588,2.711596,4.591817,4.323964,3.825343,2.428298,1.732046,2.917585,1.7188,1.393356,1.108827,,,,,,,
767,1.589634,3.127102839,2.711983,4.592043,4.322463,3.829783,2.429152,1.730534,2.917585,1.7188,1.393356,1.108827,,,,,,,
767.5,1.590207,3.127576509,2.71175,4.593061,4.320498,3.829905,2.430785,1.730534,2.919413,1.717828,1.393356,1.107967,,,,,,,
768,1.59097,3.128162588,2.712673,4.593061,4.30706,3.821354,2.430785,1.732046,2.918651,1.717828,1.391729,1.107437,,,,,,,
768.5,1.592489,3.126501512,2.712073,4.59227,4.305549,3.815162,2.432077,1.729745,2.918651,1.717622,1.391729,1.107437,,,,,,,
769,1.591143,3.127576509,2.712212,4.59227,4.307046,3.818398,2.435334,1.73129,2.918651,1.717416,1.391729,1.107437,,,,,,,
769.5,1.592339,3.128112911,2.713118,4.592272,4.304814,3.830784,2.43542,1.728957,2.918651,1.717075,1.393356,1.107437,,,,,,,
770,1.593241,3.128388832,2.71494,4.591494,4.305538,3.830983,2.435334,1.728957,2.918651,1.717389,1.394984,1.107702,,,,,,,
770.5,1.594596,3.128565399,2.715894,4.591749,4.303764,3.821981,2.435506,1.732297,2.918783,1.717075,1.395169,1.107967,,,,,,,
771,1.59606,3.131547016,2.718764,4.592043,4.302327,3.822063,2.43561,1.732549,2.917454,1.717389,1.395527,1.107967,,,,,,,
771.5,1.59818,3.131547016,2.71886,4.591817,4.298235,3.822126,2.43561,1.732549,2.918651,1.716761,1.395699,1.107967,,,,,,,
772,1.598874,3.129104675,2.71639,4.591817,4.302343,3.819104,2.435506,1.733962,2.918914,1.716761,1.396057,1.107967,,,,,,,
772.5,1.599209,3.13084648,2.718199,4.591817,4.304264,3.816155,2.435506,1.733255,2.919913,1.717075,1.397784,1.107702,,,,,,,
773,1.599925,3.133048771,2.72197,4.594146,4.303047,3.813811,2.437043,1.733962,2.919413,1.717075,1.399153,1.107437,,,,,,,
773.5,1.598389,3.131547016,2.722063,4.594902,4.302294,3.813052,2.437598,1.733255,2.918914,1.716761,1.401322,1.107702,,,,,,,
774,1.59725,3.132095634,2.722763,4.594441,4.30022,3.813444,2.438152,1.732297,2.918651,1.716368,1.401322,1.107437,,,,,,,
774.5,1.597185,3.129104675,2.722807,4.594441,4.301293,3.813522,2.438152,1.732549,2.916256,1.716564,1.403675,1.107421,,,,,,,
775,1.597217,3.132095634,2.720666,4.595363,4.301331,3.810019,2.438407,1.732549,2.916074,1.716122,1.403492,1.107421,,,,,,,
775.5,1.594307,3.137865589,2.722483,4.595363,4.300266,3.813317,2.438152,1.732549,2.916074,1.71578,1.403492,1.107421,,,,,,,
776,1.594307,3.137904577,2.720507,4.594902,4.300263,3.811769,2.438152,1.733255,2.916074,1.714561,1.403675,1.10741,,,,,,,
776.5,1.593942,3.137546362,2.720227,4.594146,4.29614,3.810339,2.438662,1.733962,2.917454,1.715875,1.403858,1.10741,,,,,,,
777,1.593598,3.136031599,2.720795,4.595678,4.298553,3.813759,2.440516,1.732549,2.918783,1.716368,1.40418,1.10741,,,,,,,
777.5,1.592763,3.137705975,2.720533,4.596535,4.296226,3.812,2.439873,1.734533,2.918914,1.716122,1.406175,1.1074,,,,,,,
778,1.589998,3.137904577,2.720522,4.596246,4.295796,3.813976,2.439268,1.734716,2.919413,1.715684,1.40769,1.1074,,,,,,,
778.5,1.59138,3.13793642,2.720746,4.596246,4.290594,3.815029,2.440516,1.734533,2.918783,1.714561,1.409644,1.107327,,,,,,,
779,1.59138,3.138065209,2.721535,4.595678,4.290559,3.815712,2.443787,1.734716,2.919413,1.716122,1.409644,1.107327,,,,,,,
779.5,1.589682,3.138164609,2.72253,4.5965,4.289054,3.815881,2.443787,1.734533,2.918914,1.716122,1.410083,1.10741,,,,,,,
780,1.590965,3.138297607,2.722578,4.594146,4.289077,3.815405,2.443787,1.734624,2.918914,1.716564,1.411262,1.1074,,,,,,,
780.5,1.595006,3.138164609,2.722747,4.595992,4.284978,3.81612,2.444457,1.733255,2.919413,1.717389,1.411262,1.1074,,,,,,,
781,1.594717,3.139472452,2.723713,4.595992,4.281266,3.818062,2.444122,1.733962,2.919913,1.717416,1.412441,1.1074,,,,,,,
781.5,1.594169,3.139566055,2.724381,4.5965,4.281855,3.816427,2.444929,1.733255,2.9204,1.717622,1.4128,1.1074,,,,,,,
782,1.595495,3.139659659,2.725098,4.596535,4.280651,3.815039,2.444929,1.733255,2.9204,1.717828,1.413158,1.1074,,,,,,,
782.5,1.598123,3.139566055,2.721483,4.597987,4.281025,3.810511,2.4454,1.733255,2.920157,1.717828,1.413503,1.107327,,,,,,,
783,1.59726,3.138284239,2.721562,4.59678,4.281607,3.809372,2.444929,1.732549,2.919913,1.717622,1.413503,1.106799,,,,,,,
783.5,1.598138,3.139659659,2.721753,4.600333,4.282274,3.812213,2.446237,1.733962,2.9204,1.7188,1.413503,1.1074,,,,,,,
784,1.598259,3.141119342,2.722426,4.601971,4.280967,3.813857,2.446237,1.734247,2.9216,1.7188,1.413849,1.107255,,,,,,,
784.5,1.599317,3.142526354,2.723519,4.601971,4.280849,3.811027,2.449494,1.734533,2.923153,1.717416,1.413849,1.107327,,,,,,,
785,1.600253,3.141051149,2.722687,4.602683,4.280801,3.815539,2.446237,1.734533,2.924731,1.7188,1.413935,1.107255,,,,,,,
785.5,1.601948,3.142921479,2.722839,4.605776,4.275335,3.812445,2.446389,1.736842,2.928331,1.7188,1.413935,1.106343,,,,,,,
786,1.601802,3.143185659,2.722581,4.607749,4.274543,3.812584,2.449494,1.735336,2.92732,1.719971,1.414117,1.106799,,,,,,,
786.5,1.603797,3.143542503,2.724197,4.60694,4.270656,3.812755,2.446237,1.735336,2.930728,1.719971,1.414117,1.106343,,,,,,,
787,1.60347,3.143436579,2.723417,4.609672,4.26319,3.807786,2.446389,1.735956,2.930728,1.719971,1.414213,1.106343,,,,,,,
787.5,1.604627,3.144626634,2.723511,4.610787,4.261779,3.807853,2.446237,1.735956,2.92732,1.719971,1.414248,1.107255,,,,,,,
788,1.603324,3.145495493,2.723317,4.612391,4.259662,3.806585,2.4454,1.734716,2.92953,1.719971,1.414289,1.107327,,,,,,,
788.5,1.60429,3.145684928,2.723261,4.614377,4.259158,3.806687,2.4454,1.735336,2.930728,1.7188,1.414976,1.1074,,,,,,,
789,1.60514,3.145851596,2.722415,4.61477,4.259162,3.807644,2.445742,1.737729,2.930728,1.719971,1.414289,1.107327,,,,,,,
789.5,1.603634,3.1458404,2.723499,4.61477,4.263228,3.798234,2.445742,1.737929,2.928331,1.7188,1.414976,1.1074,,,,,,,
790,1.604464,3.145684928,2.722568,4.616538,4.260394,3.797177,2.446237,1.738321,2.928331,1.7188,1.414976,1.1074,,,,,,,
790.5,1.602702,3.145862792,2.720251,4.616538,4.263397,3.795057,2.449494,1.738128,2.92953,1.7188,1.415663,1.107327,,,,,,,
791,1.601767,3.146241871,2.720989,4.618586,4.259823,3.796349,2.45286,1.737929,2.931671,1.717828,1.414289,1.106799,,,,,,,
791.5,1.601806,3.146154835,2.721053,4.620555,4.260295,3.808186,2.453122,1.738128,2.931837,1.7188,1.414289,1.106799,,,,,,,
792,1.602178,3.145684928,2.719866,4.618586,4.262312,3.807458,2.453266,1.739525,2.932002,1.719773,1.414289,1.106343,,,,,,,
792.5,1.60564,3.146008814,2.718976,4.61995,4.263779,3.807663,2.453266,1.740628,2.932341,1.7188,1.415844,1.106204,,,,,,,
793,1.604978,3.145862792,2.718327,4.621187,4.260645,3.81164,2.454544,1.740894,2.933076,1.717828,1.416025,1.106343,,,,,,,
793.5,1.606786,3.1458404,2.71773,4.625161,4.261127,3.811814,2.454391,1.740719,2.933471,1.717828,1.415844,1.106204,,,,,,,
794,1.605578,3.145762664,2.717218,4.625161,4.257767,3.809576,2.456013,1.741227,2.933471,1.717828,1.415663,1.105879,,,,,,,
794.5,1.605959,3.146008814,2.718374,4.627659,4.260611,3.796553,2.456013,1.740894,2.933471,1.7188,1.415663,1.106065,,,,,,,
795,1.606883,3.146154835,2.718444,4.628747,4.260329,3.795529,2.454544,1.740628,2.937595,1.717622,1.415844,1.106065,,,,,,,
795.5,1.607086,3.146420626,2.71817,4.630361,4.259009,3.781881,2.456013,1.740628,2.937595,1.717403,1.416025,1.105879,,,,,,,
796,1.607253,3.146241871,2.717678,4.631106,4.257031,3.783473,2.456781,1.741069,2.937595,1.717828,1.416025,1.106065,,,,,,,
796.5,1.607676,3.144626634,2.717775,4.631106,4.260262,3.786609,2.457549,1.740894,2.938341,1.717622,1.416025,1.106065,,,,,,,
797,1.608635,3.145061063,2.718906,4.630573,4.256471,3.783749,2.457684,1.741069,2.938341,1.717828,1.416197,1.105879,,,,,,,
797.5,1.609539,3.146241871,2.719279,4.630839,4.256358,3.782392,2.460229,1.741069,2.939088,1.717828,1.416025,1.106065,,,,,,,
798,1.609967,3.1458404,2.718246,4.631718,4.250909,3.782665,2.459751,1.741069,2.938341,1.717622,1.416025,1.105879,,,,,,,
798.5,1.608797,3.146008814,2.717769,4.632895,4.250218,3.782594,2.460229,1.741227,2.939088,1.717403,1.416025,1.106204,,,,,,,
799,1.606547,3.14559021,2.717611,4.635876,4.248985,3.779597,2.460706,1.740894,2.939618,1.717075,1.415844,1.107255,,,,,,,
799.5,1.606792,3.146241871,2.717935,4.636248,4.248847,3.781274,2.460229,1.740894,2.938341,1.716368,1.415844,1.106343,,,,,,,
800,1.606141,3.146198353,2.717683,4.635453,4.249731,3.783056,2.460706,1.740719,2.940148,1.716564,1.415663,1.106204,,,,,,,
800.5,1.607305,3.146008814,2.718229,4.636801,4.249728,3.784235,2.461454,1.741385,2.939088,1.716564,1.415844,1.106065,,,,,,,
801,1.608208,3.146198353,2.718299,4.638538,4.250765,3.778223,2.461326,1.741385,2.939088,1.715875,1.416025,1.105692,,,,,,,
801.5,1.609285,3.146198353,2.715779,4.639119,4.249664,3.777119,2.461582,1.741227,2.939088,1.715875,1.416025,1.105424,,,,,,,
802,1.610175,3.146008814,2.716843,4.640324,4.246758,3.777042,2.461016,1.741623,2.940148,1.714561,1.416197,1.105424,,,,,,,
802.5,1.610199,3.147038563,2.715889,4.642499,4.246725,3.77508,2.461016,1.741069,2.940148,1.71578,1.416368,1.105424,,,,,,,
803,1.603841,3.146376963,2.716018,4.643125,4.248769,3.769837,2.461582,1.741385,2.942953,1.71578,1.416423,1.105424,,,,,,,
803.5,1.607578,3.14764433,2.716197,4.644489,4.246358,3.76702,2.461582,1.741227,2.943374,1.71578,1.416423,1.105063,,,,,,,
804,1.602603,3.1476985,2.716298,4.646444,4.248837,3.766818,2.461582,1.741623,2.943374,1.713438,1.416423,1.105063,,,,,,,
804.5,1.603381,3.149926359,2.716415,4.645907,4.246661,3.767055,2.461582,1.741385,2.943803,1.714561,1.416368,1.104969,,,,,,,
805,1.604025,3.149882673,2.716438,4.646078,4.246105,3.764564,2.462707,1.741227,2.956777,1.715684,1.416197,1.105156,,,,,,,
805.5,1.604837,3.150030978,2.718894,4.646639,4.248976,3.764696,2.463832,1.741069,2.962031,1.713147,1.416025,1.105063,,,,,,,
806,1.604497,3.150030978,2.718953,4.647168,4.246189,3.764126,2.462707,1.741623,2.959936,1.712856,1.416025,1.104372,,,,,,,
806.5,1.603335,3.149326813,2.716929,4.647651,4.243149,3.763105,2.461326,1.743366,2.96228,1.711933,1.414976,1.104372,,,,,,,
807,1.603335,3.150030978,2.718115,4.64797,4.243002,3.761879,2.461582,1.744417,2.962765,1.711933,1.415663,1.104969,,,,,,,
807.5,1.60282,3.150767884,2.716989,4.648214,4.236834,3.76209,2.463832,1.743806,2.963184,1.712856,1.414289,1.104969,,,,,,,
808,1.603564,3.15124586,2.717154,4.648815,4.236977,3.762152,2.463832,1.743806,2.963367,1.713147,1.415844,1.104372,,,,,,,
808.5,1.604338,3.152749867,2.716303,4.649837,4.235836,3.762285,2.463832,1.744074,2.964158,1.714561,1.416197,1.104372,,,,,,,
809,1.605489,3.153756947,2.717343,4.649436,4.231412,3.763485,2.46461,1.744403,2.966932,1.713438,1.416423,1.103775,,,,,,,
809.5,1.606602,3.154706196,2.716531,4.649436,4.231405,3.764759,2.463832,1.744372,2.971674,1.712856,1.416478,1.103775,,,,,,,
810,1.607237,3.156428085,2.717408,4.648214,4.23064,3.762711,2.46667,1.74482,2.971674,1.713147,1.416478,1.104372,,,,,,,
810.5,1.60882,3.157999393,2.717129,4.647727,4.227665,3.762838,2.46667,1.744403,2.970481,1.714561,1.416772,1.104969,,,,,,,
811,1.6088,3.157999393,2.717644,4.648815,4.220011,3.762975,2.466704,1.74482,2.970481,1.713147,1.416423,1.105063,,,,,,,
811.5,1.605942,3.157999393,2.717339,4.649427,4.220083,3.765118,2.466704,1.745653,2.964158,1.713147,1.416772,1.104969,,,,,,,
812,1.606691,3.15935074,2.720192,4.648214,4.21908,3.761599,2.467906,1.745688,2.964216,1.712856,1.416772,1.104969,,,,,,,
812.5,1.606334,3.159004713,2.720189,4.649837,4.21786,3.761703,2.46805,1.746992,2.963734,1.712856,1.416772,1.105063,,,,,,,
813,1.606039,3.158680748,2.717995,4.648815,4.219384,3.761745,2.46805,1.747667,2.963734,1.715684,1.417066,1.105063,,,,,,,
813.5,1.606984,3.15822348,2.720369,4.64625,4.218825,3.762996,2.468744,1.747739,2.964216,1.71578,1.417066,1.105156,,,,,,,
814,1.609351,3.158090177,2.718439,4.646639,4.219338,3.76192,2.467906,1.749917,2.970481,1.715684,1.417658,1.105063,,,,,,,
814.5,1.611061,3.158356783,2.718556,4.647574,4.21908,3.762016,2.468744,1.748864,2.971674,1.71578,1.417658,1.105156,,,,,,,
